mmsi,longitude,latitude,sog_now,sog_prev,delta_sog,distance_nm,time_gap_hours,implied_speed_knots,cog,base_date_time,dbscan_behavior_label
367391260,-94.78149,29.35849,10.8,8.5,2.3000000000000007,0.1858846356705786,0.0197222222222222,9.425136456536384,160.2,2025-06-30 00:01:18,-1
316037865,-82.69494,41.76346,8.7,5.0,3.6999999999999993,0.1232436792326842,0.0183333333333333,6.72238250360096,336.5,2025-06-30 00:02:08,-1
367783160,-84.61321,45.84453,6.2,10.7,-4.499999999999999,0.1436505771895423,0.02,7.1825288594771175,357.2,2025-06-30 00:02:26,-1
338491915,-70.77725,42.50337,15.8,2.8,13.0,0.1298248520769458,0.0208333333333333,6.2315928996934025,270.0,2025-06-30 00:01:24,-1
316036294,-122.99631,49.29578,31.7,37.1,-5.400000000000002,0.6037633968392861,0.0180555555555555,33.43920351725277,75.3,2025-06-30 00:01:30,-1
338500774,-70.76093,42.27877,17.5,18.8,-1.3000000000000007,0.4502610653807599,0.025,18.010442615230396,294.9,2025-06-30 00:01:43,-1
338000000,-122.98808,48.78691,1.7,0.0,1.7,1877.5358706454667,0.0230555555555555,81435.2907749841,329.4,2025-06-30 00:02:35,-1
367779910,-70.98924,42.3231,6.3,0.1,6.2,0.0550749311630764,0.0247222222222222,2.227750024573879,245.5,2025-06-30 00:01:31,-1
368057170,-74.01435,40.74222,11.8,9.7,2.1000000000000014,0.274939002492639,0.025,10.997560099705558,185.5,2025-06-30 00:01:36,-1
338448489,-72.09436,41.24358,41.2,39.2,2.0,1.3166817534188893,0.0336111111111111,39.17400258105786,271.0,2025-06-30 00:02:19,-1
367153930,-122.60472,47.17672,10.8,5.5,5.300000000000001,0.1761387992003164,0.0194444444444444,9.05856681601627,322.9,2025-06-30 00:02:28,-1
369990185,-70.95041,42.33294,28.3,29.7,-1.3999999999999986,0.4999573163094333,0.0172222222222222,29.029779656676773,359.4,2025-06-30 00:02:09,-1
369990163,-76.44635,38.16459,26.5,24.7,1.8000000000000007,0.4404186570677422,0.0172222222222222,25.572696216836647,322.4,2025-06-30 00:02:17,-1
338412928,-73.73994,40.59349,6.8,12.1,-5.3,0.1563786333773235,0.0180555555555555,8.660970463974843,95.2,2025-06-30 00:02:27,-1
